"","userId","movieId","rating","timestamp"
"1",1,1136,5,964981327
"2",1,2571,5,964981888
"3",1,2090,5,964982838
"4",1,2492,4,965719662
"5",1,3448,5,964984054
"6",1,780,3,964984086
"7",1,231,5,964981179
"8",1,3273,5,964983536
"9",1,2899,5,964982703
"10",1,1023,5,964982681
"11",1,1265,4,964983599
"12",1,356,4,964980962
"13",1,1625,5,964983504
"14",1,2761,5,964982703
"15",1,1210,5,964980499
"16",1,101,5,964980868
"17",1,1208,4,964983250
"18",1,1222,5,964981909
"19",1,3440,4,964981799
"20",1,608,5,964982931
"21",1,1620,4,964983056
"22",1,1777,4,964981230
"23",1,2529,5,964982242
"24",1,592,4,964982271
"25",1,3578,5,964980668
"26",1,2054,4,964981747
"27",1,1282,5,964982703
"28",1,2628,4,964980523
"29",1,590,4,964982546
"30",1,1258,3,964983414
"31",1,2502,5,964981278
"32",1,1197,5,964981872
"33",1,3489,4,964981775
"34",1,736,3,964982653
"35",1,2542,5,964981265
"36",1,1793,4,964981404
"37",1,2329,5,964983263
"38",1,2414,3,964982513
"39",1,349,4,964982563
"40",1,804,4,964980499
"41",1,2018,5,964980523
"42",1,1275,5,964982290
"43",1,3052,5,964981208
"44",1,2949,5,964981888
"45",1,673,3,964981775
"46",1,3168,4,964982495
"47",1,441,4,964980868
"48",1,2005,5,964981710
"49",1,2028,4,964981888
"50",1,661,5,964982838
"51",1,2692,5,964981855
"52",1,3033,5,964983762
"53",1,2105,4,964981725
"54",1,423,3,964982363
"55",1,2470,5,964982588
"56",1,3729,5,964982363
"57",1,2093,3,964981710
"58",1,919,5,964982475
"59",1,2273,4,964982310
"60",1,362,5,964982588
"61",1,1927,5,964981497
"62",1,1617,5,964982951
"63",1,2947,5,964982176
"64",1,2616,4,964983080
"65",1,2617,2,964982588
"66",1,1587,5,964982346
"67",1,1213,5,964982951
"68",1,223,3,964980985
"69",1,2916,4,964982290
"70",1,3176,1,964983504
"71",1,367,4,964981710
"72",1,3386,5,964983484
"73",1,3062,4,964981872
"74",1,4006,4,964982903
"75",1,527,5,964984002
"76",1,2161,5,964981710
"77",1,2353,5,964983861
"78",1,1676,3,964982620
"79",1,943,4,964983614
"80",1,3147,5,964983873
"81",1,2644,4,964983393
"82",1,2338,2,964983546
"83",1,552,4,964982653
"84",1,1580,3,964981125
"85",1,2268,4,964982989
"86",1,3450,5,964981144
"87",1,2948,5,964982191
"88",1,1256,5,964981442
"89",1,2000,4,964982211
"90",1,1291,5,964981909
"91",1,2395,5,964981093
"92",1,1644,3,964983536
"93",1,1090,4,964984018
"94",1,2459,5,964983414
"95",1,1060,4,964980924
"96",1,3671,5,964981589
"97",1,3253,5,964981107
"98",1,3809,4,964981220
"99",1,3740,4,964982417
"100",1,457,5,964981909
"101",1,2450,4,964982620
"102",1,2174,4,964981680
"103",1,2797,4,964981710
"104",1,3527,4,964982271
"105",1,1025,5,964982791
"106",1,1348,4,964983393
"107",1,1270,5,964983705
"108",1,2528,3,964982328
"109",1,1473,4,964980875
"110",1,2991,5,964982271
"111",1,2193,4,964981710
"112",1,593,4,964983793
"113",1,2700,5,964980985
"114",1,1,4,964982703
"115",1,2096,4,964982838
"116",1,1220,5,964981909
"117",1,2640,4,964982377
"118",1,2596,5,964981144
"119",1,500,3,964981208
"120",1,3439,4,964981799
"121",1,3441,5,964982328
"122",1,1073,5,964981680
"123",1,923,5,964981529
"124",1,1127,4,964982513
"125",1,3243,3,964981093
"126",1,1517,5,964981107
"127",1,1198,5,964981827
"128",1,2427,5,964982242
"129",1,2137,5,964982791
"130",1,2959,5,964983282
"131",1,954,5,964983219
"132",1,2139,5,964982791
"133",1,1031,5,964982653
"134",1,2366,4,964982462
"135",1,1009,3,964981775
"136",1,1298,5,964984086
"137",1,3479,4,964981725
"138",1,2985,4,964983034
"139",1,2115,5,964982529
"140",2,89774,5,1445715189
"141",2,91658,2.5,1445714938
"142",2,80489,4.5,1445715340
"143",2,131724,5,1445714851
"144",2,3578,4,1445714885
"145",2,333,4,1445715029
"146",2,115713,3.5,1445714854
"147",2,318,3,1445714835
"148",2,71535,3,1445714974
"149",2,46970,4,1445715013
"150",2,58559,4.5,1445715141
"151",2,74458,4,1445714926
"152",2,109487,3,1445715145
"153",2,80906,5,1445715172
"154",2,1704,4.5,1445715228
"155",2,99114,3.5,1445714874
"156",2,106782,5,1445714966
"157",3,1272,0.5,1306463624
"158",3,5764,4.5,1306464021
"159",3,7899,4.5,1306464036
"160",3,26409,4.5,1306463993
"161",3,2105,2,1306463559
"162",3,72378,0.5,1306464164
"163",3,2018,0.5,1306464175
"164",3,1093,0.5,1306463627
"165",3,1124,0.5,1306464216
"166",3,2090,0.5,1306464261
"167",3,5048,0.5,1306464284
"168",3,3949,0.5,1306464245
"169",3,3210,0.5,1306463638
"170",3,1263,0.5,1306463569
"171",3,1587,4.5,1306464003
"172",3,2288,4,1306463631
"173",3,720,0.5,1306463595
"174",3,3024,4.5,1306464054
"175",3,914,0.5,1306463567
"176",3,2851,5,1306463925
"177",3,1275,3.5,1306463323
"178",3,1371,3,1306463561
"179",3,849,5,1306463611
"180",4,1907,3,964540505
"181",4,232,5,964622684
"182",4,222,1,945629040
"183",4,2174,5,964539855
"184",4,1073,4,945079483
"185",4,4033,4,986849149
"186",4,4226,2,1007569424
"187",4,1597,1,945079906
"188",4,235,2,945173513
"189",4,2109,4,986935016
"190",4,2204,5,964540008
"191",4,595,3,986848609
"192",4,1733,5,945079143
"193",4,2959,2,945078528
"194",4,1914,4,964622714
"195",4,1103,5,964539723
"196",4,538,5,945078636
"197",4,898,5,964623347
"198",4,4260,2,1007569424
"199",4,2921,4,945078708
"200",4,1060,2,986934819
"201",4,2150,5,986934738
"202",4,908,5,945173902
"203",4,1719,4,945079956
"204",4,3897,4,986934465
"205",4,1265,4,964622684
"206",4,4239,5,986848685
"207",4,4029,3,986849226
"208",4,4381,3,1007574509
"209",4,899,4,945079653
"210",4,1199,2,945078967
"211",4,441,1,986934915
"212",4,1288,4,945079653
"213",4,4881,3,1007569445
"214",4,4641,1,1007569586
"215",4,2078,5,945079521
"216",4,1197,5,964538763
"217",4,3060,4,986934884
"218",4,3175,1,964538930
"219",4,3079,3,964778197
"220",4,3788,3,964539085
"221",4,4967,5,1007569424
"222",4,1517,4,945079790
"223",4,1885,3,964622617
"224",4,1966,2,964622684
"225",4,1136,5,986934625
"226",4,357,3,964623306
"227",4,4121,4,986934901
"228",4,4896,4,1007574532
"229",4,553,2,945079301
"230",4,1046,5,945173654
"231",4,2282,1,945629238
"232",4,2203,4,945079729
"233",4,509,1,945079106
"234",4,2076,4,945079052
"235",4,1500,4,964622830
"236",4,1196,5,964538763
"237",4,1704,1,945629015
"238",4,1094,3,964538500
"239",4,2791,5,964539628
"240",4,450,2,986848828
"241",4,539,1,964538832
"242",4,368,4,945078690
"243",4,3083,5,964622487
"244",4,2692,5,945079013
"245",4,417,2,945078467
"246",4,4308,1,1007569465
"247",4,599,2,945078587
"248",4,937,3,986849085
"249",4,2843,5,945078814
"250",4,3538,2,986849212
"251",4,2874,4,986935016
"252",4,176,5,964622565
"253",4,3851,5,986849180
"254",4,3911,3,986849149
"255",4,648,3,945079906
"256",4,1466,4,945173492
"257",4,351,3,986934901
"258",4,475,5,945174290
"259",4,3508,5,964538351
"260",4,4014,1,986849254
"261",4,1250,5,945174008
"262",4,345,4,945629063
"263",4,2858,5,964539140
"264",4,4252,3,1007569465
"265",4,3489,1,986848908
"266",4,215,5,945079078
"267",4,1211,1,964539205
"268",4,1449,5,945079767
"269",4,1391,1,945173766
"270",4,3408,4,986849238
"271",4,4002,3,986934819
"272",4,914,5,945079670
"273",4,4027,3,986849201
"274",4,1617,2,945079837
"275",4,2926,5,986934870
"276",4,1282,5,945079653
"277",4,1732,4,945079889
"278",4,3967,4,986849164
"279",4,3255,4,964623306
"280",4,265,5,964538468
"281",4,2395,3,964623306
"282",4,1580,3,986935244
"283",4,2571,1,945173385
"284",4,1183,1,964778513
"285",4,32,2,945173447
"286",4,45,3,986935047
"287",4,3160,4,964539121
"288",4,4246,4,1007574542
"289",4,2186,5,945174008
"290",4,2683,4,945079790
"291",4,912,5,945173902
"292",4,1084,5,945079259
"293",4,1283,5,945078690
"294",4,2628,1,986848894
"295",4,4273,4,1007574470
"296",4,608,5,964540008
"297",4,1203,5,945174025
"298",4,21,3,986935199
"299",4,1279,2,986934832
"300",4,708,4,986935230
"301",4,1213,4,945079729
"302",4,2145,3,986935328
"303",4,342,5,964538500
"304",4,1080,5,986934696
"305",4,2467,4,945079858
"306",4,919,5,945079521
"307",4,904,4,945079837
"308",4,1947,5,945079653
"309",4,492,5,945079872
"310",5,457,4,847434801
"311",5,534,3,847435311
"312",5,153,3,847434802
"313",5,50,4,847434881
"314",5,592,3,847434747
"315",5,527,5,847434960
"316",5,349,3,847434832
"317",5,594,5,847435238
"318",5,597,3,847434962
"319",5,232,4,847435292
"320",5,253,3,847435292
"321",5,367,4,847435129
"322",5,589,3,847435258
"323",5,266,1,847435311
"324",5,110,4,847434880
"325",5,21,4,847435238
"326",5,36,4,847435292
"327",5,357,2,847435238
"328",5,364,3,847434882
"329",5,595,5,847434832
"330",5,290,5,847435311
"331",5,150,3,847434748
"332",5,531,4,847435258
"333",5,261,4,847435238
"334",5,590,5,847434747
"335",5,588,4,847434801
"336",6,243,3,845555588
"337",6,4,3,845554349
"338",6,374,3,845554296
"339",6,330,3,845555071
"340",6,351,4,845554455
"341",6,282,3,845553522
"342",6,631,4,845555265
"343",6,466,2,845553844
"344",6,151,4,845553586
"345",6,378,3,845554987
"346",6,296,2,845553110
"347",6,250,4,845555588
"348",6,65,3,845555070
"349",6,775,3,845556462
"350",6,839,3,845556120
"351",6,354,4,845555402
"352",6,234,2,845554176
"353",6,353,4,845553726
"354",6,332,3,845555046
"355",6,336,3,845556223
"356",6,273,3,845553875
"357",6,359,3,845556412
"358",6,208,3,845553253
"359",6,252,4,845553619
"360",6,606,3,845555024
"361",6,25,3,845553695
"362",6,93,4,845554584
"363",6,802,4,845554584
"364",6,217,3,845555382
"365",6,891,3,845556241
"366",6,60,4,845554263
"367",6,112,4,845553994
"368",6,270,3,845555172
"369",6,524,3,845554479
"370",6,799,3,845555656
"371",6,589,3,845553317
"372",6,212,4,845556181
"373",6,31,3,845553819
"374",6,191,2,845554931
"375",6,426,3,845554551
"376",6,174,3,845554479
"377",6,497,3,845553819
"378",6,146,4,845555607
"379",6,709,5,845555249
"380",6,261,4,845553695
"381",6,62,4,845553660
"382",6,2,4,845553522
"383",6,1006,4,845556694
"384",6,158,4,845553660
"385",6,266,3,845553457
"386",6,358,3,845555265
"387",6,88,2,845555694
"388",6,852,4,845555694
"389",6,590,5,845553109
"390",6,543,3,845554099
"391",6,274,4,845555151
"392",6,480,5,845553200
"393",6,6,4,845553757
"394",6,180,2,845555006
"395",6,540,3,845554099
"396",6,27,3,845555402
"397",6,381,3,845553994
"398",6,141,4,845553586
"399",6,747,3,845555046
"400",6,347,3,845555300
"401",6,3,5,845554296
"402",6,289,3,845554455
"403",6,1004,4,845556506
"404",6,170,3,845554263
"405",6,710,3,845556223
